945524029279318020	2018-06-19T00:21:51	2018-06-19T00:21:58Z	1058480271	api-ciudades-seguras-pdn	54.163.86.161	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=8ba6f04b-68bc-4541-a3f3-5378b15578c0 fwd="190.3.241.195" dyno=web.1 connect=1ms service=25ms status=200 bytes=748 protocol=https 
945539221958565891	2018-06-19T01:22:19	2018-06-19T01:22:20Z	1058480271	api-ciudades-seguras-pdn	54.235.15.142	Syslog	Notice	heroku/web.1	Cycling 
945539222243778637	2018-06-19T01:22:19	2018-06-19T01:22:20Z	1058480271	api-ciudades-seguras-pdn	54.235.15.142	Syslog	Notice	heroku/web.1	State changed from up to starting 
945539227390201858	2018-06-19T01:22:21	2018-06-19T01:22:21Z	1058480271	api-ciudades-seguras-pdn	54.161.253.222	Syslog	Notice	heroku/web.1	Process exited with status 143 
945539233434181651	2018-06-19T01:22:20	2018-06-19T01:22:23Z	1058480271	api-ciudades-seguras-pdn	54.242.240.66	Syslog	Notice	heroku/web.1	Stopping all processes with SIGTERM 
945539254414102536	2018-06-19T01:22:26	2018-06-19T01:22:28Z	1058480271	api-ciudades-seguras-pdn	54.80.66.73	Syslog	Notice	heroku/web.1	Starting process with command `target/universal/stage/bin/ciudades_seguras -Dhttp.port=${PORT} -Dconfig.resource=production.conf` 
945539272344743950	2018-06-19T01:22:31	2018-06-19T01:22:32Z	1058480271	api-ciudades-seguras-pdn	54.198.231.177	Local7	Info	app/web.1	Setting JAVA_TOOL_OPTIONS defaults based on dyno size. Custom settings will override them. 
945539285888147466	2018-06-19T01:22:31	2018-06-19T01:22:35Z	1058480271	api-ciudades-seguras-pdn	54.159.210.58	Local7	Info	app/web.1	Picked up JAVA_TOOL_OPTIONS: -Xmx350m -Xss512k -Dfile.encoding=UTF-8  
945539295899947010	2018-06-19T01:22:37	2018-06-19T01:22:37Z	1058480271	api-ciudades-seguras-pdn	54.83.123.82	Local7	Info	app/web.1	SLF4J: Class path contains multiple SLF4J bindings. 
945539296197742620	2018-06-19T01:22:37	2018-06-19T01:22:38Z	1058480271	api-ciudades-seguras-pdn	54.83.123.82	Local7	Info	app/web.1	SLF4J: Found binding in [jar:file:/app/target/universal/stage/lib/ch.qos.logback.logback-classic-1.1.7.jar!/org/slf4j/impl/StaticLoggerBinder.class] 
945539296201936899	2018-06-19T01:22:37	2018-06-19T01:22:38Z	1058480271	api-ciudades-seguras-pdn	54.83.123.82	Local7	Info	app/web.1	SLF4J: Found binding in [jar:file:/app/target/universal/stage/lib/org.slf4j.slf4j-nop-1.6.4.jar!/org/slf4j/impl/StaticLoggerBinder.class] 
945539296201936901	2018-06-19T01:22:37	2018-06-19T01:22:38Z	1058480271	api-ciudades-seguras-pdn	54.83.123.82	Local7	Info	app/web.1	SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation. 
