926315469400059919	2018-04-27T00:14:00	2018-04-27T00:14:00Z	1058480271	api-ciudades-seguras-pdn	54.198.165.87	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=58f1f367-bb36-40e1-9f34-f90fe8864f35 fwd="181.57.251.250" dyno=web.1 connect=1ms service=81ms status=200 bytes=744 protocol=https 
926315488232488992	2018-04-27T00:14:04	2018-04-27T00:14:05Z	1058480271	api-ciudades-seguras-pdn	54.87.63.165	Local3	Info	heroku/router	at=info method=GET path="/api/v1/riskObjects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=54b94542-3853-4ca3-95fc-d6182da42961 fwd="181.57.251.250" dyno=web.1 connect=1ms service=40ms status=200 bytes=1230 protocol=https 
926316237037391878	2018-04-27T00:17:03	2018-04-27T00:17:03Z	1058480271	api-ciudades-seguras-pdn	54.156.106.97	Local3	Info	heroku/router	at=info method=GET path="/api/v1/riskObjects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=b8372096-5165-4714-b84d-aa3fba5080a7 fwd="181.53.213.240" dyno=web.1 connect=0ms service=18ms status=200 bytes=1230 protocol=https 
926318390623748098	2018-04-27T00:25:36	2018-04-27T00:25:37Z	1058480271	api-ciudades-seguras-pdn	50.16.72.106	Local3	Info	heroku/router	at=info method=OPTIONS path="/api/v1/events" host=api-ciudades-seguras-pdn.herokuapp.com request_id=eb6d73e5-9b06-48f1-a73a-62bb129b6586 fwd="181.57.251.250" dyno=web.1 connect=0ms service=4ms status=200 bytes=321 protocol=https 
926318391634575361	2018-04-27T00:25:36	2018-04-27T00:25:37Z	1058480271	api-ciudades-seguras-pdn	54.83.93.45	Local3	Info	heroku/router	at=info method=POST path="/api/v1/events" host=api-ciudades-seguras-pdn.herokuapp.com request_id=618e7f42-0ec1-4c2d-99ed-698d71cbf04b fwd="181.57.251.250" dyno=web.1 connect=1ms service=16ms status=200 bytes=791 protocol=https 
926318392544735240	2018-04-27T00:25:36	2018-04-27T00:25:37Z	1058480271	api-ciudades-seguras-pdn	54.161.238.113	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/312" host=api-ciudades-seguras-pdn.herokuapp.com request_id=93240f72-2aea-4a81-a1a1-9da150bccc31 fwd="181.57.251.250" dyno=web.1 connect=0ms service=16ms status=200 bytes=791 protocol=https 
926329261341159492	2018-04-27T01:08:48	2018-04-27T01:08:48Z	1058480271	api-ciudades-seguras-pdn	174.129.75.87	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=66ddd33c-944b-4155-a6cc-ed40ae49e9e1 fwd="191.153.218.6" dyno=web.1 connect=0ms service=60ms status=200 bytes=744 protocol=https 
926330993827786753	2018-04-27T01:15:41	2018-04-27T01:15:41Z	1058480271	api-ciudades-seguras-pdn	54.163.36.144	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=dba2ebba-61ab-4209-8579-8676f901cbe8 fwd="181.60.108.107" dyno=web.1 connect=0ms service=20ms status=200 bytes=744 protocol=https 
926332538136965120	2018-04-27T01:21:49	2018-04-27T01:21:50Z	1058480271	api-ciudades-seguras-pdn	54.81.168.241	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=cfb5ceed-0829-436d-8428-56056f4b8292 fwd="186.116.212.214" dyno=web.1 connect=1ms service=38ms status=200 bytes=744 protocol=https 
926333821149396997	2018-04-27T01:26:55	2018-04-27T01:26:55Z	1058480271	api-ciudades-seguras-pdn	54.211.1.200	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=2af45132-660d-4256-a8e3-fc65a150ae1f fwd="181.128.44.132" dyno=web.1 connect=0ms service=26ms status=200 bytes=744 protocol=https 
926334149282381824	2018-04-27T01:28:13	2018-04-27T01:28:14Z	1058480271	api-ciudades-seguras-pdn	107.22.30.96	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=ee8c3ba4-e7bb-4e68-88aa-096cc4b63675 fwd="191.103.169.1" dyno=web.1 connect=0ms service=22ms status=200 bytes=744 protocol=https 
926334726649303137	2018-04-27T01:30:31	2018-04-27T01:30:31Z	1058480271	api-ciudades-seguras-pdn	54.87.103.202	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=6b5705f8-7792-454c-943b-79d7e3044dff fwd="200.6.175.98" dyno=web.1 connect=0ms service=42ms status=200 bytes=744 protocol=https 
926335187448107064	2018-04-27T01:32:21	2018-04-27T01:32:21Z	1058480271	api-ciudades-seguras-pdn	54.242.111.118	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=006aa107-a77d-4659-be06-97e1e9550cab fwd="190.165.8.177" dyno=web.1 connect=1ms service=18ms status=200 bytes=744 protocol=https 
926335632597991472	2018-04-27T01:34:07	2018-04-27T01:34:07Z	1058480271	api-ciudades-seguras-pdn	54.211.240.73	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=5b9cd2d8-8699-4570-a34d-a05374358c06 fwd="186.121.75.119" dyno=web.1 connect=2ms service=16ms status=200 bytes=744 protocol=https 
