954311059584995330	2018-07-13T06:18:29	2018-07-13T06:18:29Z	1058480271	api-ciudades-seguras-pdn	54.161.253.222	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=be429647-dcbc-4795-8fa5-664d94b98fe4 fwd="181.136.34.134" dyno=web.1 connect=1ms service=65ms status=200 bytes=749 protocol=https 
954423202615537683	2018-07-13T13:44:06	2018-07-13T13:44:06Z	1058480271	api-ciudades-seguras-pdn	54.163.41.170	Syslog	Notice	heroku/web.1	Cycling 
954423202800087112	2018-07-13T13:44:06	2018-07-13T13:44:06Z	1058480271	api-ciudades-seguras-pdn	54.163.41.170	Syslog	Notice	heroku/web.1	State changed from up to starting 
954423207069888514	2018-07-13T13:44:07	2018-07-13T13:44:07Z	1058480271	api-ciudades-seguras-pdn	54.160.148.196	Syslog	Notice	heroku/web.1	Process exited with status 143 
954423230151135232	2018-07-13T13:44:06	2018-07-13T13:44:12Z	1058480271	api-ciudades-seguras-pdn	54.162.161.144	Syslog	Notice	heroku/web.1	Stopping all processes with SIGTERM 
954423245867200516	2018-07-13T13:44:15	2018-07-13T13:44:16Z	1058480271	api-ciudades-seguras-pdn	54.234.42.133	Local7	Info	app/web.1	Setting JAVA_TOOL_OPTIONS defaults based on dyno size. Custom settings will override them. 
954423246576046091	2018-07-13T13:44:16	2018-07-13T13:44:16Z	1058480271	api-ciudades-seguras-pdn	54.196.62.49	Local7	Info	app/web.1	Picked up JAVA_TOOL_OPTIONS: -Xmx350m -Xss512k -Dfile.encoding=UTF-8  
954423257221173316	2018-07-13T13:44:18	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.221.158.91	Local7	Info	app/web.1	SLF4J: Class path contains multiple SLF4J bindings. 
954423257531551841	2018-07-13T13:44:18	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.221.158.91	Local7	Info	app/web.1	SLF4J: Found binding in [jar:file:/app/target/universal/stage/lib/ch.qos.logback.logback-classic-1.1.7.jar!/org/slf4j/impl/StaticLoggerBinder.class] 
954423257531551873	2018-07-13T13:44:18	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.221.158.91	Local7	Info	app/web.1	SLF4J: Found binding in [jar:file:/app/target/universal/stage/lib/org.slf4j.slf4j-nop-1.6.4.jar!/org/slf4j/impl/StaticLoggerBinder.class] 
954423257531551875	2018-07-13T13:44:18	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.221.158.91	Local7	Info	app/web.1	SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation. 
954423257531551879	2018-07-13T13:44:18	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.221.158.91	Local7	Info	app/web.1	SLF4J: Actual binding is of type [ch.qos.logback.classic.util.ContextSelectorStaticBinder] 
954423259272204308	2018-07-13T13:44:13	2018-07-13T13:44:19Z	1058480271	api-ciudades-seguras-pdn	54.242.124.150	Syslog	Notice	heroku/web.1	Starting process with command `target/universal/stage/bin/ciudades_seguras -Dhttp.port=${PORT} -Dconfig.resource=production.conf` 
954423266540916748	2018-07-13T13:44:21	2018-07-13T13:44:21Z	1058480271	api-ciudades-seguras-pdn	54.226.155.183	Local7	Info	app/web.1	[[33mwarn[0m] s.b.DatabaseConfig - Use `profile` instead of `driver`. The latter is deprecated since Slick 3.2 and will be removed. 
954423287902515260	2018-07-13T13:44:26	2018-07-13T13:44:26Z	1058480271	api-ciudades-seguras-pdn	54.234.42.133	Syslog	Notice	heroku/web.1	State changed from starting to up 
954423289672503343	2018-07-13T13:44:26	2018-07-13T13:44:27Z	1058480271	api-ciudades-seguras-pdn	54.196.175.79	Local7	Info	app/web.1	[[37minfo[0m] p.c.s.NettyServer - Listening for HTTP on /0:0:0:0:0:0:0:0:45498 
954423313164816478	2018-07-13T13:44:25	2018-07-13T13:44:32Z	1058480271	api-ciudades-seguras-pdn	54.235.15.142	Local7	Info	app/web.1	[[37minfo[0m] play.api.Play - Application started (Prod) 
954459864179544198	2018-07-13T16:09:46	2018-07-13T16:09:47Z	1058480271	api-ciudades-seguras-pdn	54.162.28.15	Local3	Info	heroku/router	at=info method=GET path="/robots.txt" host=api-ciudades-seguras-pdn.herokuapp.com request_id=e8c2e2dc-7854-4288-899c-f5d2fb04a6d8 fwd="66.249.66.194" dyno=web.1 connect=2ms service=238ms status=404 bytes=2259 protocol=https 
954459867660824578	2018-07-13T16:09:47	2018-07-13T16:09:47Z	1058480271	api-ciudades-seguras-pdn	54.211.106.126	Local3	Info	heroku/router	at=info method=GET path="/api/v1/events/risk-objects" host=api-ciudades-seguras-pdn.herokuapp.com request_id=67fb325a-a3d1-4e01-85c7-2f9964d4c66a fwd="66.249.92.223" dyno=web.1 connect=1ms service=668ms status=200 bytes=749 protocol=https 
